name,team,position,games_played,metric1_giveaway_rate,metric3_dzone_giveaway_rate,metric2_above_expected,total_giveaways,I_F_dZoneShiftStarts,confidence_dzone,metric3_dzone_giveaway_weighted,icetime_minutes,confidence,metric1_weighted,metric2_weighted,metric1_z,metric2_z,metric3_z,composite_score
Roman Josi,NSH,D,68,2.8984025559105433,0.25517241379310346,-0.0061290248755139,63.0,145.0,1.0,0.25517241379310346,1304.1666666666667,1.0,2.8984025559105433,-0.0061290248755139,0.686179264773937,-1.1736377471256962,0.5552444347301893,0.06778595237842999
Mario Ferraro,SJS,D,82,3.3351149118118655,0.2604166666666667,-0.0058666931260834,78.0,192.0,1.0,0.2604166666666667,1403.25,1.0,3.3351149118118655,-0.0058666931260834,-0.17093409175329477,-1.129416770105376,0.49356833148410567,-0.8067825303745648
Nicolas Hague,NSH,D,62,2.3927836683019463,0.2897196261682243,0.0004796165087801,42.0,107.0,0.7991803278688524,0.29208228834332495,1053.1666666666667,0.9469568671348871,2.43814815584198,0.0004983789504698213,1.589497406265521,-0.05646350904952364,0.12115834307063383,1.6541922402866311
Scott Mayfield,NYI,D,80,3.2966089569323223,0.41379310344827586,-0.0082700677727887,64.0,116.0,0.8508196721311474,0.39703890190074104,1164.8333333333333,1.0,3.2966089569323223,-0.0082700677727887,-0.09536039252746181,-1.5345510142595784,-1.1132052717655392,-2.743116678552579
Nick Leddy,SJS,D,32,2.3059923774140856,0.21568627450980393,0.0028944542230808,20.0,51.0,0.47786885245901634,0.2604843150227819,520.3833333333333,0.5429469008973224,2.736549652207772,0.0019524141972565574,1.003839811084899,0.18864162738355864,0.4927727392240102,1.6852541776924679
Tyler Myers,DAL,D,73,3.816112474893997,0.32571428571428573,-0.011059102137068,76.0,175.0,1.0,0.32571428571428573,1194.9333333333334,1.0,3.816112474893997,-0.011059102137068,-1.1149637950665197,-2.0046954965779618,-0.2743776068985379,-3.3940368985430194
Mattias Samuelsson,BUF,D,78,2.802820874471086,0.2236842105263158,-0.0067087547003751,69.0,228.0,1.0,0.2236842105263158,1477.0833333333333,1.0,2.802820874471086,-0.0067087547003751,0.8737726192875915,-1.2713621717095882,0.9255678578256352,0.5279783054036385
Adam Boqvist,NYI,D,28,1.5791782424331042,0.2,-0.0039507154022659,9.0,30.0,0.35737704918032787,0.26521640987498435,341.95,0.4076407821329915,2.567732857778422,-0.0011168378778013777,1.3351680351578687,-0.32873884896120403,0.4371199746241226,1.4435491608207873
Dylan Samberg,WPG,D,66,2.8604698951983014,0.20765027322404372,-0.0039780035205338,59.0,183.0,1.0,0.20765027322404372,1216.5833333333333,1.0,2.8604698951983014,-0.0039780035205338,0.7606277883976302,-0.8110424222544557,1.1141382407454512,1.0637236068886258
Josh Morrissey,WPG,D,77,3.06282722513089,0.2919254658385093,-0.0085840441366094,78.0,161.0,1.0,0.2919254658385093,1528.0,1.0,3.06282722513089,-0.0085840441366094,0.3634712437460749,-1.5874776676272344,0.12300268605551869,-1.1010037378256408
Charle-Edouard D'Astous,TBL,D,70,3.1060366397285093,0.3178294573643411,-0.0048430676888965,60.0,129.0,0.9254098360655738,0.31661030068371965,1159.0333333333333,1.0,3.1060366397285093,-0.0048430676888965,0.2786663009069703,-0.956865346064919,-0.16730833807541165,-0.8455073832333604
Victor Hedman,TBL,D,33,3.932134275103765,0.4782608695652174,-0.0085912336782143,30.0,46.0,0.4491803278688524,0.38088908851722003,457.76666666666665,0.495464639716901,3.5869751287860825,-0.0038362045281536273,-0.665247460792081,-0.787139520691222,-0.923272104608737,-2.37565908609204
Arber Xhekaj,MTL,D,65,2.8482338157955973,0.4888888888888889,0.0061153366289738,34.0,45.0,0.44344262295081965,0.3845877158969643,716.2333333333333,0.6914600899127954,2.9715842347182915,0.004485628930673001,0.5425492677940029,0.6156628734093779,-0.9667705646642879,0.19144157653909288
Declan Carlile,TBL,D,42,2.336972558276778,0.3137254901960784,-0.0100561798816542,22.0,51.0,0.47786885245901634,0.30733420251876387,564.8333333333334,0.5766533663133948,2.7226620098154983,-0.005446139577892881,1.0310963876947465,-1.0585245169537076,-0.058214897706298646,-0.08564302696525974
Artyom Levshunov,CHI,D,67,4.41717791411043,0.627906976744186,-0.0029152234768997,77.0,86.0,0.6786885245901639,0.5230237596458414,1045.9166666666667,0.9414591871738855,4.348734540246419,-0.002695779701114454,-2.1603143101727,-0.5948993508323211,-2.5948758321041816,-5.350089493109203
Louis Crevier,CHI,D,77,3.092423271795469,0.21212121212121213,0.0028271549634313,59.0,231.0,1.0,0.21212121212121213,1144.7333333333333,1.0,3.092423271795469,0.0028271549634313,0.30538457284284587,0.3360957247382467,1.061556853906008,1.7030371514871008
Jake Christiansen,CBJ,D,40,1.9835551411375776,0.1951219512195122,-0.0006647321351099,13.0,41.0,0.4204918032786885,0.2567600472340739,393.23333333333335,0.44652896889161714,2.6834005738200304,0.00016440571996460178,1.1081528316753662,-0.11276101243458793,0.5365727485275944,1.5319645677683726
Neal Pionk,WPG,D,51,3.2339676603233967,0.3394495412844037,-0.0317205592451961,49.0,109.0,0.810655737704918,0.3322611201006857,909.1,0.8377110152201779,3.2362484241216736,-0.026437420476983886,0.02310618662927086,-4.597001854450798,-0.3513729851317509,-4.925268652953278
Jonas Brodin,MIN,D,62,2.1835716560268095,0.17164179104477612,-0.0025227721511823,40.0,134.0,0.9540983606557376,0.17760179431575834,1099.1166666666666,0.9818007835773737,2.202943806913141,-0.002461693594855959,2.0511211415594945,-0.5554397110894939,1.4675294925055826,2.963210922975583
Haydn Fleury,WPG,D,38,3.3647375504710633,0.425,0.0009390363655244,25.0,40.0,0.4147540983606557,0.352713188267294,445.8,0.4863903081950638,3.304790993808963,0.0008847481341613648,-0.11141886441588161,0.008666323044666479,-0.591903695273233,-0.6946562366444482
Zayne Parekh,CGY,D,37,6.77468742026027,1.5769230769230769,-0.0011176554284618,59.0,26.0,0.3344262295081967,0.7280247603087288,522.5333333333333,0.544577247368516,5.168563464311161,-0.00022912909768913224,-3.769351268682792,-0.17909874763416253,-5.005831822836931,-8.954281839153886
Brandon Montour,SEA,D,64,4.177912123502105,0.45925925925925926,0.0081711061218445,86.0,135.0,0.9598360655737705,0.45292241298816405,1235.0666666666666,1.0,4.177912123502105,0.0081711061218445,-1.8250497521465567,1.236919745799071,-1.770434677493967,-2.3585646838414527
Zach Metsa,BUF,D,43,3.5950734179087918,0.35714285714285715,0.0101322077452181,27.0,56.0,0.5065573770491802,0.3296787596903056,450.6166666666667,0.490042789824327,3.4180917285554973,0.005390181549481537,-0.33378851286600847,0.768142322263128,-0.32100260995550833,0.11335119944161115
Zeev Buium,VAN,D,76,3.634624581539933,0.48214285714285715,-0.0040278141670287,76.0,112.0,0.8278688524590163,0.451045964588879,1254.6,1.0,3.634624581539933,-0.0040278141670287,-0.7587666430058468,-0.8194389486329825,-1.7483663241936012,-3.3265719158324307
Vince Dunn,SEA,D,81,3.2480213793812314,0.24669603524229075,-0.0053234881788286,79.0,227.0,1.0,0.24669603524229075,1459.35,1.0,3.2480213793812314,-0.0053234881788286,-0.0,-1.0378493043219685,0.6549326098157666,-0.3829166945062019
Simon Nemec,NJD,D,68,3.851604835348062,0.4195804195804196,0.0037128503418062,77.0,143.0,1.0,0.4195804195804196,1199.5,1.0,3.851604835348062,0.0037128503418062,-1.1846228642198817,0.48539642912933545,-1.378309378156703,-2.0775358132472492
Scott Morrow,NYR,D,29,2.5021464491598184,0.23255813953488372,0.002389606440086,17.0,43.0,0.43196721311475406,0.27171069681358007,407.65,0.4574611370899308,2.9068125856752705,0.0015452697741463381,0.6696733227213884,0.12000973582870723,0.3607425913454304,1.150425649895526
Brady Skjei,NSH,D,82,4.1986827661909984,0.3242009132420091,0.0020474048760326,102.0,219.0,1.0,0.3242009132420091,1457.6,1.0,4.1986827661909984,0.0020474048760326,-1.8658152469436131,0.20465410255066707,-0.2565792819320887,-1.9177404263250346
Brian Dumoulin,LAK,D,82,4.093627025093269,0.3615819209039548,0.0030086451701453,89.0,177.0,1.0,0.3615819209039548,1304.4666666666667,1.0,4.093627025093269,0.0030086451701453,-1.6596276324693466,0.3666893310323228,-0.6962062304385427,-1.9891445318755663
Brenden Dillon,NJD,D,82,2.4727234301112198,0.17318435754189945,-0.0109105093292128,52.0,179.0,1.0,0.17318435754189945,1261.7666666666667,1.0,2.4727234301112198,-0.0109105093292128,1.5216382560003663,-1.9796473689463863,1.519481656734927,1.061472543788907
Joel Edmundson,LAK,D,82,3.4241327379851514,0.41304347826086957,-0.0052210266350074,72.0,138.0,0.9770491803278687,0.4104831133045159,1261.6333333333334,1.0,3.4241327379851514,-0.0052210266350074,-0.34564489796502196,-1.0205774735785678,-1.271318656187065,-2.637541027730655
Nick Blankenburg,COL,D,61,3.1691408907206595,0.4657534246575342,0.0030564640366543,44.0,73.0,0.6040983606557377,0.40071917497224596,833.0333333333333,0.780029609836243,3.1864922625876337,0.0025674419095306623,0.12076010011274531,0.2923161783686222,-1.156487872243516,-0.7434115937621484
Adam Pelech,NYI,D,82,2.497196434558424,0.18636363636363637,0.000920666350312,60.0,220.0,1.0,0.18636363636363637,1441.6166666666666,1.0,2.497196434558424,0.000920666350312,1.4736063221597104,0.01472101758490524,1.364484065864356,2.8528114056089717
Alexandre Carrier,MTL,D,73,2.2963611280058154,0.17333333333333334,0.0075658928349558,43.0,150.0,1.0,0.17333333333333334,1123.5166666666667,1.0,2.2963611280058154,0.0075658928349558,1.867775668143083,1.134899601802021,1.5177295966197555,4.52040486656486
Quinn Hughes,MIN,D,74,3.426419068062615,0.24736842105263157,-0.0074091224403557,94.0,190.0,1.0,0.24736842105263157,1646.0333333333333,1.0,3.426419068062615,-0.0074091224403557,-0.35013216291263194,-1.3894223981316323,0.6470248796472164,-1.0925296813970478
Mikey Anderson,LAK,D,80,2.1149101163200568,0.15609756097560976,0.0055918734840163,50.0,205.0,1.0,0.15609756097560976,1418.5,1.0,2.1149101163200568,0.0055918734840163,2.2239004344100217,0.8021413117930195,1.7204344053103917,4.746476151513433
Drew Doughty,LAK,D,72,3.1680590213735487,0.26595744680851063,-0.0036778134083867,73.0,188.0,1.0,0.26595744680851063,1382.55,1.0,3.1680590213735487,-0.0036778134083867,0.1569380947015921,-0.7604397023023246,0.4284048589492611,-0.17509674865147135
Ben Hutton,VGK,D,55,3.2224377144562135,0.46774193548387094,-0.0027784468409481,42.0,62.0,0.540983606557377,0.3914271477954201,782.0166666666667,0.7413436365934244,3.229055092188331,-0.0018442359736900525,0.03722417709756649,-0.4513555530115066,-1.0472070954883832,-1.4613384714023234
Miro Heiskanen,DAL,D,77,3.4923483617490847,0.3764705882352941,0.0016941901484753,80.0,170.0,1.0,0.3764705882352941,1374.4333333333334,1.0,3.4923483617490847,0.0016941901484753,-0.4795282687050864,0.1451130809836679,-0.871307432776322,-1.2057226204977405
Henri Jokiharju,BOS,D,41,4.1297032731722245,0.4,-0.0105000855344471,45.0,95.0,0.730327868852459,0.3734331743430299,653.8,0.6441168505244912,3.8159275439743547,-0.006466711437428921,-1.1146008404600873,-1.2305612027384194,-0.8355853085124917,-3.1807473517109983
Adam Wilsby,NSH,D,58,3.1396125584502337,0.3025210084033613,0.0036448147886477,47.0,119.0,0.8680327868852458,0.3023842522379826,898.2,0.8294455377615686,3.1581021666060227,0.0031653047020550906,0.17647991231889962,0.39309725754383457,-0.0,0.5695771698627342
Simon Benoit,TOR,D,73,3.40678653508179,0.20179372197309417,-0.0023352300293031,63.0,223.0,1.0,0.20179372197309417,1109.55,0.9897123873833209,3.405153220662916,-0.002302633039412274,-0.30839475475862316,-0.5286270466583514,1.1830154036756437,0.34599360225866915
Jake McCabe,TOR,D,80,3.0786542140204793,0.16835016835016836,-0.0083092599537311,76.0,297.0,1.0,0.16835016835016836,1481.1666666666667,1.0,3.0786542140204793,-0.0083092599537311,0.33240840939398153,-1.5411575974756495,1.5763351225933966,0.3675859345117285
Mike Reilly,CAR,D,42,2.3210831721470018,0.30434782608695654,0.0002171157432602,22.0,46.0,0.4491803278688524,0.3027707706269849,568.7,0.5795854622925958,2.7107814700247106,0.000476184107550635,1.0544137250675831,-0.06020486952468403,-0.004545728179277688,0.9896631273636214
Sam Rinzel,CHI,D,53,4.233576642335767,0.5844155844155844,-0.005889224964776,58.0,77.0,0.6270491803278688,0.47889628641549714,822.0,0.7716630256197301,4.008537935508177,-0.0043542155113510655,-1.492627559783966,-0.8744600674187012,-2.0759057022190657,-4.442993329421733
Radko Gudas,ANA,D,56,2.907494460436124,0.345679012345679,-0.012468890894278,39.0,81.0,0.6499999999999999,0.33021100983160245,804.8166666666667,0.7586328921949194,2.98968645799168,-0.009258170626092991,0.5070209454536905,-1.701114435059919,-0.327262246067423,-1.5213557356736516
Gustav Forsling,FLA,D,80,2.0975665486119044,0.1693121693121693,-0.0169036420876396,51.0,189.0,1.0,0.1693121693121693,1458.8333333333333,1.0,2.0975665486119044,-0.0169036420876396,2.257939781663688,-2.989903224615631,1.5650213144903773,0.8330578715384342
Emil Andrae,PHI,D,61,3.047862733293197,0.375,0.0074975070852371,45.0,72.0,0.5983606557377048,0.34547337092596353,885.8666666666667,0.8200931626554966,3.083872642278053,0.00629857731718844,0.3221664629521087,0.9212696065370639,-0.5067583499605287,0.7366777195286439
Lane Hutson,MTL,D,82,2.908730500732569,0.4224137931034483,0.0007227239671256,75.0,116.0,0.8508196721311474,0.40437355424669924,1547.0666666666666,1.0,2.908730500732569,0.0007227239671256,0.6659091273875913,-0.018645914161769257,-1.1994659434512813,-0.5522027302254593
Tony DeAngelo,NYI,D,76,3.88915643832407,0.3875,-0.0124127378944341,83.0,160.0,1.0,0.3875,1280.4833333333333,1.0,3.88915643832407,-0.0124127378944341,-1.258323505007378,-2.232876400529996,-1.0010210745750958,-4.49222098011247
Nikita Zadorov,BOS,D,81,3.7145093574325765,0.3160377358490566,0.0049201597879343,87.0,212.0,1.0,0.3160377358490566,1405.3,1.0,3.7145093574325765,0.0049201597879343,-0.9155524711957881,0.6889112663137323,-0.16057457280719306,-0.3872157776892488
Joshua Mahura,SEA,D,23,2.438261956861519,0.25,-0.0065715841719583,13.0,36.0,0.3918032786885246,0.2813128375661078,319.9,0.3909202520447036,2.9314700218342518,-0.0020613966661066864,0.6212794140444473,-0.4879620941942655,0.24781466076798284,0.38113198061816467
Vincent Iorio,NYR,D,27,3.909643788010426,0.475,0.0014682021784495,25.0,40.0,0.4147540983606557,0.37345089318532676,383.6666666666667,0.4392745590120425,3.538655271164306,0.0011122171073081255,-0.5704125086926792,0.04701051987252187,-0.8357936945635172,-1.3591956833836745
Matthew Schaefer,NYI,D,82,2.769050765930709,0.2774566473988439,0.0001213342879616,71.0,173.0,1.0,0.2774566473988439,1538.4333333333334,1.0,2.769050765930709,0.0001213342879616,0.9400515113093036,-0.1200215167729758,0.29316617005382384,1.1131961645901516
Jaccob Slavin,CAR,D,39,2.580262474975903,0.2564102564102564,0.008489233641247,29.0,78.0,0.6327868852459015,0.27296219037833125,674.35,0.659699929586365,2.807500877164368,0.0058839314666622984,0.8645874135960405,0.8513732075403979,0.3460241465693382,2.0619847677057765
Jared Spurgeon,MIN,D,79,2.473703684127068,0.22777777777777777,0.009929349507048,52.0,180.0,1.0,0.22777777777777777,1261.2666666666667,1.0,2.473703684127068,0.009929349507048,1.5197143607901225,1.533304916492307,0.8774246270293654,3.9304439043117947
Brock Faber,MIN,D,80,3.017726073889309,0.2361111111111111,-0.0009684432862778,82.0,216.0,1.0,0.2361111111111111,1630.3666666666666,1.0,3.017726073889309,-0.0009684432862778,0.4519890028649592,-0.3037241344405644,0.7794187643369588,0.9276836327613536
Zach Werenski,CBJ,D,75,4.028445931813429,0.32195121951219513,0.0076052116911623,107.0,205.0,1.0,0.32195121951219513,1593.6666666666667,1.0,4.028445931813429,0.0076052116911623,-1.5316999819500596,1.141527538529266,-0.23012130095799455,-0.6202937443787881
Brett Kulak,COL,D,83,2.553885808198446,0.2518518518518518,-0.0004173390327112,60.0,135.0,0.9598360655737705,0.253845303091382,1409.6166666666666,1.0,2.553885808198446,-0.0004173390327112,1.3623449422984897,-0.21082509120361217,0.570852190235454,1.7223720413303314
John Klingberg,SJS,D,56,4.265780025821056,0.4690265486725664,-0.000501567424486,67.0,113.0,0.833606557377049,0.441148686924597,942.3833333333333,0.8629497896618339,4.1262959892529905,-0.0003186184957475832,-1.7237453638475113,-0.1941838779079324,-1.6319673758982918,-3.5498966176537357
Kris Letang,PIT,D,74,3.4124925164637796,0.5588235294117647,-0.0054792127169751,76.0,102.0,0.7704918032786885,0.49976216319064565,1336.2666666666667,1.0,3.4124925164637796,-0.0054792127169751,-0.32279922116178117,-1.0640996199540866,-2.3213030927208917,-3.70820193383676
Sam Dickinson,SJS,D,72,4.171431185107259,0.46153846153846156,0.0020158823935547,76.0,130.0,0.9311475409836065,0.4505183678207795,1093.15,0.977276256161193,4.150447857223699,0.001989010534386955,-1.7711470192919796,0.1948106320381018,-1.7421614150242426,-3.31849780227812
Ty Emberson,EDM,D,72,3.0654352525054036,0.2077922077922078,-0.0047167635963481,52.0,154.0,1.0,0.2077922077922078,1017.8,0.9201382996009893,3.0800168910669767,-0.004273523127330339,0.32973395175292064,-0.8608578402111983,1.112468990369596,0.5813451019113183
Jeff Petry,MIN,D,67,3.4729972571644754,0.47368421052631576,-0.0021923629816933,51.0,76.0,0.6213114754098361,0.40847423931481147,881.0833333333334,0.8164659577157094,3.43170652489846,-0.0016370440378919086,-0.3605095882701315,-0.41642943426447815,-1.2476928847789064,-2.024631907313516
Sam Malinski,COL,D,82,3.236561153774115,0.3128834355828221,-0.0063272128256402,72.0,163.0,1.0,0.3128834355828221,1334.75,1.0,3.236561153774115,-0.0063272128256402,0.022492407883450218,-1.2070460738237245,-0.1234777825532093,-1.3080314484934836
Nick DeSimone,UTA,D,40,3.465391210179587,0.3283582089552239,0.003883268317527,32.0,67.0,0.569672131147541,0.3167937974870879,554.05,0.5684763572679509,3.3715909889734315,0.0025671508345407688,-0.2425238521674939,0.2922671121748915,-0.16946638957726035,-0.11972312956986275
Ryker Evans,SEA,D,67,2.57614884415544,0.40229885057471265,0.0107933661134128,46.0,87.0,0.6844262295081966,0.370484555096301,1071.3666666666666,0.960757939588712,2.6025145067714557,0.010402514048267168,1.2669038436113687,1.613065747384896,-0.8009074717492396,2.0790621192470247
Jonas Siegenthaler,NJD,D,82,3.4961390875929697,0.26635514018691586,-0.0004773812399436,82.0,214.0,1.0,0.26635514018691586,1407.2666666666667,1.0,3.4961390875929697,-0.0004773812399436,-0.4869681354911338,-0.2209463406217147,0.42372770503274165,-0.28418677108010687
Rasmus Andersson,VGK,D,81,3.418334076946837,0.22040816326530613,0.0107060000155979,83.0,245.0,1.0,0.22040816326530613,1456.85,1.0,3.418334076946837,0.0107060000155979,-0.33426415785370656,1.6642240460523527,0.964096478389997,2.2940563665886433
Jake Walman,EDM,D,53,3.953422323203635,0.37,0.0009722067749276,58.0,100.0,0.7590163934426228,0.353488940588365,880.25,0.8158340404788125,3.823511481537431,0.0009466316849855198,-1.1294854529345055,0.019097965744688847,-0.6010270883286973,-1.7114145755185142
Shayne Gostisbehere,CAR,D,55,2.8166259168704157,0.3384615384615385,-0.0018810997420135,40.0,65.0,0.5581967213114754,0.32212505858602525,852.0833333333334,0.7944752378717026,2.905288366686178,-0.0013232157814257108,0.6726648306010482,-0.3635277471921111,-0.23216577076603892,0.07697131264289817
Philippe Myers,TOR,D,39,3.899455223167352,0.3835616438356164,0.0133774645235966,34.0,73.0,0.6040983606557377,0.35106725491834967,523.15,0.5450448661238196,3.6030820515561626,0.007670449295389906,-0.6968597072793493,1.1525245703550842,-0.5725463611375344,-0.1168814980617996
Josh Manson,COL,D,79,3.898560657984921,0.29239766081871343,0.0048346071428436,79.0,171.0,1.0,0.29239766081871343,1215.8333333333333,1.0,3.898560657984921,0.0048346071428436,-1.2767806935208454,0.6744897501960817,0.11744934088824723,-0.48484160243651653
Ian Moore,ANA,D,67,2.8386130221372388,0.14965986394557823,-0.0161605307740975,40.0,147.0,1.0,0.14965986394557823,845.4833333333333,0.7894704533554804,2.924805577980294,-0.012582819501131532,0.634359382503924,-2.2615468715563742,1.7961462514520616,0.16895876239961138
Morgan Rielly,TOR,D,78,3.5699856759833986,0.3958333333333333,-0.0012013716731926,81.0,144.0,1.0,0.3958333333333333,1361.35,1.0,3.5699856759833986,-0.0012013716731926,-0.6319031170369898,-0.3429886186957136,-1.0990269372675021,-2.0739186730002057
Victor Mancini,VAN,D,24,2.657386902878836,0.3870967741935484,-0.0069221719034876,14.0,31.0,0.36311475409836064,0.3325717196549874,316.1,0.38803870944445445,3.018832339365841,-0.00217610068125977,0.4498177913043348,-0.5072976249839414,-0.3550258544042965,-0.4125056880839031
Esa Lindell,DAL,D,82,3.9895804771044694,0.4074074074074074,0.0027760574286677,97.0,189.0,1.0,0.4074074074074074,1458.8,1.0,3.9895804771044694,0.0027760574286677,-1.4554207105065005,0.3274822690071675,-1.2351461910069557,-2.363084632506289
Jordan Spence,OTT,D,73,3.1488745233637196,0.39,0.0133426472248412,64.0,100.0,0.7590163934426228,0.3686692684572175,1219.4833333333333,1.0,3.1488745233637196,0.0133426472248412,0.19459054318466182,2.1086807917713037,-0.7795584237775539,1.5237129111784118
Devon Toews,COL,D,68,2.61839739807051,0.25833333333333336,0.0090941309524214,53.0,120.0,0.8737704918032787,0.26378031158063464,1214.4833333333333,1.0,2.61839739807051,0.0090941309524214,1.235731292414384,1.3925130352531168,0.45400950089398306,3.082253828561484
Alexander Petrovic,DAL,D,54,3.3200586879060996,0.34782608695652173,0.0039344257184754,44.0,92.0,0.7131147540983607,0.3345314323435123,795.1666666666666,0.7513152905916549,3.3021441107690332,0.0031632323654683706,-0.1062239603193242,0.3927479260245707,-0.3780734543244732,-0.09154948861922668
Damon Severson,CBJ,D,71,3.5701732362540795,0.24479166666666666,0.0045993279990744,79.0,192.0,1.0,0.24479166666666666,1327.6666666666667,1.0,3.5701732362540795,0.0045993279990744,-0.6322712321383421,0.6348290014206658,0.6773293240323685,0.6798870933146921
Kevin Bahl,CGY,D,76,3.501775205486114,0.24489795918367346,-0.0055347277615926,80.0,245.0,1.0,0.24489795918367346,1370.7333333333333,1.0,3.501775205486114,-0.0055347277615926,-0.4980298603539583,-1.0734577305054855,0.6760792492531286,-0.8954083416063153
Aaron Ekblad,FLA,D,72,2.5440991034683442,0.22699386503067484,-0.0074082672950863,51.0,163.0,1.0,0.22699386503067484,1202.7833333333333,1.0,2.5440991034683442,-0.0074082672950863,1.381552815002815,-1.3892782472258067,0.8866439924360131,0.8789185602130213
Will Borgen,NYR,D,75,2.9329788602547064,0.2192513368983957,-0.0025502102012817,57.0,187.0,1.0,0.2192513368983957,1166.05,1.0,2.9329788602547064,-0.0025502102012817,0.6183180928325844,-0.5703608589382275,0.9777015703189224,1.0256588042132793
Parker Wotherspoon,PIT,D,80,4.754472325609317,0.4472049689440994,-0.0075020868936647,110.0,161.0,1.0,0.4472049689440994,1388.1666666666667,1.0,4.754472325609317,-0.0075020868936647,-2.9566354363853478,-1.4050933146806528,-1.7031935131818727,-6.0649222642478735
Olen Zellweger,ANA,D,76,3.1857937198566395,0.3619047619047619,-0.0029254277953906,60.0,105.0,0.7877049180327869,0.3490778840390085,1130.0166666666667,1.0,3.1857937198566395,-0.0029254277953906,0.12213109476574628,-0.6336108797333863,-0.5491499600281368,-1.0606297449957767
Conor Timmins,BUF,D,39,4.134222172427315,0.30303030303030304,-0.0025347049472399,41.0,99.0,0.7532786885245901,0.3026489746219607,595.0333333333333,0.5995540469785328,3.7793466512875966,-0.001185986189850324,-1.0428053638910793,-0.34039510454120386,-0.003113321473891966,-1.386313789906175
Rasmus Sandin,WSH,D,73,3.716362317425331,0.28846153846153844,-0.0037341056915574,74.0,156.0,1.0,0.28846153846153844,1194.7166666666667,1.0,3.716362317425331,-0.0037341056915574,-0.9191891824942874,-0.7699288311093292,0.1637409089615838,-1.5253771046420328
Nils Lundkvist,DAL,D,52,3.491120673980241,0.3185840707964602,0.0118044006608499,48.0,113.0,0.833606557377049,0.3157388508590233,824.95,0.7739000126383446,3.4361559265437776,0.009323843300147723,-0.369242204893458,1.4312353952882324,-0.15705947505191034,0.904933715342864
Jack St. Ivany,PIT,D,20,4.436229205175601,0.5517241379310345,-0.0258911691729659,22.0,29.0,0.35163934426229504,0.38947874447215813,297.55,0.3739722317511329,3.692378111777713,-0.009160886231567342,-0.872116589451112,-1.6847153107293955,-1.0242925016600983,-3.581124401840606
Evan Bouchard,EDM,D,82,3.8085904874327654,0.47692307692307695,-0.0030168155525927,95.0,130.0,0.9311475409836065,0.46484371460514273,1496.6166666666666,1.0,3.8085904874327654,-0.0030168155525927,-1.1002007689383815,-0.6490160143385031,-1.9106375714205723,-3.659854354697457
Jake Sanderson,OTT,D,67,3.347400042915385,0.23880597014925373,0.0062475332994675,65.0,201.0,1.0,0.23880597014925373,1165.0833333333333,1.0,3.347400042915385,0.0062475332994675,-0.19504550012822502,0.9126651721155242,0.7477253261528471,1.4653449981401463
Oliver Ekman-Larsson,TOR,D,78,4.279590292870951,0.32075471698113206,-0.00532662303219,99.0,212.0,1.0,0.32075471698113206,1387.9833333333333,1.0,4.279590292870951,-0.00532662303219,-2.024608376617829,-1.0383777431356365,-0.21604958942553645,-3.2790357091790017
Matthew Robertson,NYR,D,72,2.6720900197437762,0.22857142857142856,0.0009296500832922,50.0,140.0,0.9885245901639343,0.22940813846673713,1122.7166666666667,0.9996966797262894,2.67226471140142,0.0009296208695738476,1.130008628257401,0.016230471135098127,0.8582504383308156,2.0044895377233147
Ryan Pulock,NYI,D,76,3.0936165300704146,0.25136612021857924,0.0054310609760452,67.0,183.0,1.0,0.25136612021857924,1299.45,1.0,3.0936165300704146,0.0054310609760452,0.3030426248960521,0.7750333226342232,0.6000091249820065,1.6780850725122818
Dante Fabbro,CBJ,D,74,3.0779565788268344,0.2876712328767123,-0.0104626029026622,56.0,146.0,1.0,0.2876712328767123,1091.6333333333334,0.9761261667900409,3.082016677510155,-0.010192925518071856,0.3258090715715194,-1.858685048176958,0.17303545863736516,-1.3598405179680733
Brandt Clarke,LAK,D,82,3.7136996653352043,0.4122137404580153,0.0007460075997977,86.0,131.0,0.9368852459016392,0.405225105525436,1389.45,1.0,3.7136996653352043,0.0007460075997977,-0.9139633292767327,-0.014721017584905259,-1.2094807855752114,-2.1381651324368494
Dylan DeMelo,WPG,D,82,3.127262197770378,0.2670157068062827,0.0052124679012297,79.0,191.0,1.0,0.2670157068062827,1496.5166666666667,1.0,3.127262197770378,0.0052124679012297,0.2370079666473821,0.7381853263120003,0.4159589768651189,1.3911522698245014
Cam Fowler,STL,D,82,2.2371828068358366,0.17073170731707318,-0.0093815065471379,54.0,205.0,1.0,0.17073170731707318,1448.25,1.0,2.2371828068358366,-0.0093815065471379,1.98392198002602,-1.7219050368157003,1.5483265488749458,1.8103434920852655
Matt Grzelcyk,CHI,D,68,2.3856858846918487,0.23076923076923078,0.0021558503120272,41.0,117.0,0.8565573770491803,0.24091284594860798,1031.15,0.9302616137360753,2.4458237705095898,0.00206362036609423,1.574432863753124,0.20738753003302582,0.7229469845166709,2.504767378302821
Andrew Peeke,BOS,D,77,2.641613270961909,0.25136612021857924,-0.0101374084658783,56.0,183.0,1.0,0.25136612021857924,1271.95,1.0,2.641613270961909,-0.0101374084658783,1.190166667393441,-1.8493265992106516,0.6000091249820065,-0.05915080683520402
Thomas Chabot,OTT,D,57,3.213435599047871,0.38095238095238093,0.001662560678365,54.0,105.0,0.7877049180327869,0.364081787239633,1008.2666666666667,0.9129091664108906,3.2164477034874333,0.0015903428948118709,0.06196806423620201,0.12760766264279536,-0.7256064172598047,-0.5360306903808073
